,max_len,channel,error_prob,noise,metric,value
1559,5,symmetric,0.15,noise,redundancy_message,0.5776779630430002
1560,10,symmetric,0.20,no noise,redundancy_message,0.314480024504482
1561,10,symmetric,0.20,noise,redundancy_message,0.7033375604681313
1562,10,symmetric,0.20,no noise,redundancy_message,0.0666068455386103
1563,10,symmetric,0.20,noise,redundancy_message,0.7721445178695637
1564,10,symmetric,0.20,no noise,redundancy_message,0.19090504936491814
1565,10,symmetric,0.20,noise,redundancy_message,0.5486146492945201
1566,10,symmetric,0.20,no noise,redundancy_message,0.269409490876128
1567,10,symmetric,0.20,noise,redundancy_message,0.8454790340645509
1568,10,symmetric,0.20,no noise,redundancy_message,1.0
1569,10,symmetric,0.20,noise,redundancy_message,1.0
1570,2,symmetric,0.20,no noise,redundancy_message,0.6521044582419966
1571,2,symmetric,0.20,noise,redundancy_message,0.8997240340184719
1572,2,symmetric,0.20,no noise,redundancy_message,0.8702175306854036
1573,2,symmetric,0.20,noise,redundancy_message,1.0
1574,2,symmetric,0.20,no noise,redundancy_message,0.5813799201529846
1575,2,symmetric,0.20,noise,redundancy_message,0.7000578074413881
1576,2,symmetric,0.20,no noise,redundancy_message,0.6502771446943107
1577,2,symmetric,0.20,noise,redundancy_message,0.8544805939273996
1578,2,symmetric,0.20,no noise,redundancy_message,0.7288569118319029
1579,2,symmetric,0.20,noise,redundancy_message,1.0
1580,3,symmetric,0.20,no noise,redundancy_message,0.5691965333221414
1581,3,symmetric,0.20,noise,redundancy_message,0.8508004660105819
1582,3,symmetric,0.20,no noise,redundancy_message,0.44969135608806565
1583,3,symmetric,0.20,noise,redundancy_message,0.6816715565522493
1584,3,symmetric,0.20,no noise,redundancy_message,0.4608495252351247
1585,3,symmetric,0.20,noise,redundancy_message,0.7728066423223255
1586,3,symmetric,0.20,no noise,redundancy_message,0.4863102531221767
1587,3,symmetric,0.20,noise,redundancy_message,0.7769292719725673
1588,3,symmetric,0.20,no noise,redundancy_message,0.5111994493177748
1589,3,symmetric,0.20,noise,redundancy_message,0.7695044325906923
1590,5,symmetric,0.20,no noise,redundancy_message,0.7649741270436982
1591,5,symmetric,0.20,noise,redundancy_message,0.8995896419527702
1592,5,symmetric,0.20,no noise,redundancy_message,0.2683386422786064
1593,5,symmetric,0.20,noise,redundancy_message,0.6905813186089547
1594,5,symmetric,0.20,no noise,redundancy_message,1.0
1595,5,symmetric,0.20,noise,redundancy_message,1.0
1596,5,symmetric,0.20,no noise,redundancy_message,0.21648589924189965
1597,5,symmetric,0.20,noise,redundancy_message,0.5896935400703152
1598,5,symmetric,0.20,no noise,redundancy_message,0.4871293407267149
1599,5,symmetric,0.20,noise,redundancy_message,0.7002811450065953
1600,10,symmetric,0.25,no noise,redundancy_message,0.5541507611438816
1601,10,symmetric,0.25,noise,redundancy_message,1.0
1602,10,symmetric,0.25,no noise,redundancy_message,0.04178342275429825
1603,10,symmetric,0.25,noise,redundancy_message,0.8066586138951325
1604,10,symmetric,0.25,no noise,redundancy_message,1.0
1605,10,symmetric,0.25,noise,redundancy_message,1.0
1606,10,symmetric,0.25,no noise,redundancy_message,0.3323227466649008
1607,10,symmetric,0.25,noise,redundancy_message,0.9240498345442111
1608,10,symmetric,0.25,no noise,redundancy_message,1.0
1609,10,symmetric,0.25,noise,redundancy_message,1.0
1610,2,symmetric,0.25,no noise,redundancy_message,0.8387364962145727
1611,2,symmetric,0.25,noise,redundancy_message,1.0
1612,2,symmetric,0.25,no noise,redundancy_message,0.684543853425379
1613,2,symmetric,0.25,noise,redundancy_message,1.0
1614,2,symmetric,0.25,no noise,redundancy_message,0.6974787612390869
1615,2,symmetric,0.25,noise,redundancy_message,1.0
1616,2,symmetric,0.25,no noise,redundancy_message,0.6988656199889861
1617,2,symmetric,0.25,noise,redundancy_message,1.0
1618,2,symmetric,0.25,no noise,redundancy_message,0.5669341197306639
1619,2,symmetric,0.25,noise,redundancy_message,0.8520258745271038
1620,3,symmetric,0.25,no noise,redundancy_message,0.5422197127701499
1621,3,symmetric,0.25,noise,redundancy_message,1.0
1622,3,symmetric,0.25,no noise,redundancy_message,0.36777848253334855
1623,3,symmetric,0.25,noise,redundancy_message,0.7072208051738073
1624,3,symmetric,0.25,no noise,redundancy_message,0.5662836168065866
1625,3,symmetric,0.25,noise,redundancy_message,0.7853264666656942
1626,3,symmetric,0.25,no noise,redundancy_message,0.41669357539020213
1627,3,symmetric,0.25,noise,redundancy_message,0.7005601021749401
1628,3,symmetric,0.25,no noise,redundancy_message,0.4140239107777549
1629,3,symmetric,0.25,noise,redundancy_message,0.7616757463670366
1630,5,symmetric,0.25,no noise,redundancy_message,0.5381066497025764
1631,5,symmetric,0.25,noise,redundancy_message,0.7598650926199615
1632,5,symmetric,0.25,no noise,redundancy_message,0.8613013478534486
1633,5,symmetric,0.25,noise,redundancy_message,0.909641363127296
1634,5,symmetric,0.25,no noise,redundancy_message,0.38388078778050305
1635,5,symmetric,0.25,noise,redundancy_message,0.6872504646971865
1636,5,symmetric,0.25,no noise,redundancy_message,0.3464058237336971
1637,5,symmetric,0.25,noise,redundancy_message,1.0
1638,5,symmetric,0.25,no noise,redundancy_message,1.0
1639,5,symmetric,0.25,noise,redundancy_message,1.0
1640,10,symmetric,0.30,no noise,redundancy_message,1.0
1641,10,symmetric,0.30,noise,redundancy_message,1.0
1642,10,symmetric,0.30,no noise,redundancy_message,0.5474341798503852
1643,10,symmetric,0.30,noise,redundancy_message,0.7992135806976954
1644,10,symmetric,0.30,no noise,redundancy_message,0.045536400658931275
1645,10,symmetric,0.30,noise,redundancy_message,0.6060255936434414
1646,10,symmetric,0.30,no noise,redundancy_message,1.0
1647,10,symmetric,0.30,noise,redundancy_message,1.0
1648,10,symmetric,0.30,no noise,redundancy_message,1.0
1649,10,symmetric,0.30,noise,redundancy_message,1.0
1650,2,symmetric,0.30,no noise,redundancy_message,0.6408587513527397
1651,2,symmetric,0.30,noise,redundancy_message,0.802586477198694
1652,2,symmetric,0.30,no noise,redundancy_message,1.0
1653,2,symmetric,0.30,noise,redundancy_message,1.0
1654,2,symmetric,0.30,no noise,redundancy_message,0.6267168145418152
1655,2,symmetric,0.30,noise,redundancy_message,0.7765968511547237
1656,2,symmetric,0.30,no noise,redundancy_message,0.746704554063349
1657,2,symmetric,0.30,noise,redundancy_message,0.9001108755430037
1658,2,symmetric,0.30,no noise,redundancy_message,0.6362948354944209
1659,2,symmetric,0.30,noise,redundancy_message,1.0
1660,3,symmetric,0.30,no noise,redundancy_message,0.40853197684635323
1661,3,symmetric,0.30,noise,redundancy_message,0.8995896419527702
1662,3,symmetric,0.30,no noise,redundancy_message,1.0
1663,3,symmetric,0.30,noise,redundancy_message,1.0
1664,3,symmetric,0.30,no noise,redundancy_message,0.4733808337282982
1665,3,symmetric,0.30,noise,redundancy_message,1.0
1666,3,symmetric,0.30,no noise,redundancy_message,0.47743617668361704
1667,3,symmetric,0.30,noise,redundancy_message,1.0
1668,3,symmetric,0.30,no noise,redundancy_message,0.3716161529005312
1669,3,symmetric,0.30,noise,redundancy_message,0.7697424739624175
1670,5,symmetric,0.30,no noise,redundancy_message,0.24610231135645022
1671,5,symmetric,0.30,noise,redundancy_message,1.0
1672,5,symmetric,0.30,no noise,redundancy_message,0.35395231514933356
1673,5,symmetric,0.30,noise,redundancy_message,0.7046125653280111
1674,5,symmetric,0.30,no noise,redundancy_message,0.465160856346284
1675,5,symmetric,0.30,noise,redundancy_message,0.7486966646166966
1676,5,symmetric,0.30,no noise,redundancy_message,0.17903383141347717
1677,5,symmetric,0.30,noise,redundancy_message,0.8412301890642409
1678,5,symmetric,0.30,no noise,redundancy_message,0.3806504357497994
1679,5,symmetric,0.30,noise,redundancy_message,0.7201982462916126
1680,10,deletion,0.0,no noise,redundancy_symbol,185.8888352373951
1681,10,deletion,0.0,noise,redundancy_symbol,185.8888352373951
1682,10,deletion,0.0,no noise,redundancy_symbol,3441.704107279388
1683,10,deletion,0.0,noise,redundancy_symbol,3441.704107279388
1684,10,deletion,0.0,no noise,redundancy_symbol,2819.2727520294015
1685,10,deletion,0.0,noise,redundancy_symbol,2819.2727520294015
1686,10,deletion,0.0,no noise,redundancy_symbol,70.2312706444429
1687,10,deletion,0.0,noise,redundancy_symbol,70.2312706444429
1688,10,deletion,0.0,no noise,redundancy_symbol,1.0
1689,10,deletion,0.0,noise,redundancy_symbol,1.0
1690,2,deletion,0.0,no noise,redundancy_symbol,598.7677732443364
1691,2,deletion,0.0,noise,redundancy_symbol,598.7677732443364
1692,2,deletion,0.0,no noise,redundancy_symbol,241.79453468699208
1693,2,deletion,0.0,noise,redundancy_symbol,241.79453468699208
1694,2,deletion,0.0,no noise,redundancy_symbol,104.25144288983937
1695,2,deletion,0.0,noise,redundancy_symbol,104.25144288983937
1696,2,deletion,0.0,no noise,redundancy_symbol,172.9801539948983
1697,2,deletion,0.0,noise,redundancy_symbol,172.9801539948983
1698,2,deletion,0.0,no noise,redundancy_symbol,131.30834707343067
1699,2,deletion,0.0,noise,redundancy_symbol,131.30834707343067
1700,3,deletion,0.0,no noise,redundancy_symbol,1.0
1701,3,deletion,0.0,noise,redundancy_symbol,1.0
1702,3,deletion,0.0,no noise,redundancy_symbol,1272.535779207428
1703,3,deletion,0.0,noise,redundancy_symbol,1272.535779207428
1704,3,deletion,0.0,no noise,redundancy_symbol,73.72912894673118
1705,3,deletion,0.0,noise,redundancy_symbol,73.72912894673118
1706,3,deletion,0.0,no noise,redundancy_symbol,73.11295982062019
1707,3,deletion,0.0,noise,redundancy_symbol,73.11295982062019
1708,3,deletion,0.0,no noise,redundancy_symbol,65.2885147237499
1709,3,deletion,0.0,noise,redundancy_symbol,65.2885147237499
1710,5,deletion,0.0,no noise,redundancy_symbol,200.86700209204108
1711,5,deletion,0.0,noise,redundancy_symbol,200.86700209204108
1712,5,deletion,0.0,no noise,redundancy_symbol,404.87934253118743
1713,5,deletion,0.0,noise,redundancy_symbol,404.87934253118743
1714,5,deletion,0.0,no noise,redundancy_symbol,166.43017648223343
1715,5,deletion,0.0,noise,redundancy_symbol,166.43017648223343
1716,5,deletion,0.0,no noise,redundancy_symbol,44.17706695826732
1717,5,deletion,0.0,noise,redundancy_symbol,44.17706695826732
1718,5,deletion,0.0,no noise,redundancy_symbol,918.6540923886648
1719,5,deletion,0.0,noise,redundancy_symbol,918.6540923886648
1720,10,symmetric,0.0,no noise,redundancy_symbol,185.8888352373951
1721,10,symmetric,0.0,noise,redundancy_symbol,185.8888352373951
1722,10,symmetric,0.0,no noise,redundancy_symbol,3441.704107279388
1723,10,symmetric,0.0,noise,redundancy_symbol,3441.704107279388
1724,10,symmetric,0.0,no noise,redundancy_symbol,2819.2727520294015
1725,10,symmetric,0.0,noise,redundancy_symbol,2819.2727520294015
1726,10,symmetric,0.0,no noise,redundancy_symbol,70.2312706444429
1727,10,symmetric,0.0,noise,redundancy_symbol,70.2312706444429
1728,10,symmetric,0.0,no noise,redundancy_symbol,1.0
1729,10,symmetric,0.0,noise,redundancy_symbol,1.0
1730,2,symmetric,0.0,no noise,redundancy_symbol,598.7677732443364
1731,2,symmetric,0.0,noise,redundancy_symbol,598.7677732443364
1732,2,symmetric,0.0,no noise,redundancy_symbol,241.79453468699208
1733,2,symmetric,0.0,noise,redundancy_symbol,241.79453468699208
1734,2,symmetric,0.0,no noise,redundancy_symbol,104.25144288983937
1735,2,symmetric,0.0,noise,redundancy_symbol,104.25144288983937
1736,2,symmetric,0.0,no noise,redundancy_symbol,172.9801539948983
1737,2,symmetric,0.0,noise,redundancy_symbol,172.9801539948983
1738,2,symmetric,0.0,no noise,redundancy_symbol,131.30834707343067
1739,2,symmetric,0.0,noise,redundancy_symbol,131.30834707343067
1740,3,symmetric,0.0,no noise,redundancy_symbol,1.0
1741,3,symmetric,0.0,noise,redundancy_symbol,1.0
1742,3,symmetric,0.0,no noise,redundancy_symbol,1272.535779207428
1743,3,symmetric,0.0,noise,redundancy_symbol,1272.535779207428
1744,3,symmetric,0.0,no noise,redundancy_symbol,73.72912894673118
1745,3,symmetric,0.0,noise,redundancy_symbol,73.72912894673118
1746,3,symmetric,0.0,no noise,redundancy_symbol,73.11295982062019
1747,3,symmetric,0.0,noise,redundancy_symbol,73.11295982062019
1748,3,symmetric,0.0,no noise,redundancy_symbol,65.2885147237499
1749,3,symmetric,0.0,noise,redundancy_symbol,65.2885147237499
1750,5,symmetric,0.0,no noise,redundancy_symbol,200.86700209204108
1751,5,symmetric,0.0,noise,redundancy_symbol,200.86700209204108
1752,5,symmetric,0.0,no noise,redundancy_symbol,404.87934253118743
1753,5,symmetric,0.0,noise,redundancy_symbol,404.87934253118743
1754,5,symmetric,0.0,no noise,redundancy_symbol,166.43017648223343
1755,5,symmetric,0.0,noise,redundancy_symbol,166.43017648223343
1756,5,symmetric,0.0,no noise,redundancy_symbol,44.17706695826732
1757,5,symmetric,0.0,noise,redundancy_symbol,44.17706695826732
1758,5,symmetric,0.0,no noise,redundancy_symbol,918.6540923886648
1759,5,symmetric,0.0,noise,redundancy_symbol,918.6540923886648
1760,10,erasure,0.0,no noise,redundancy_symbol,185.8888352373951
1761,10,erasure,0.0,noise,redundancy_symbol,185.8888352373951
1762,10,erasure,0.0,no noise,redundancy_symbol,3441.704107279388
1763,10,erasure,0.0,noise,redundancy_symbol,3441.704107279388
1764,10,erasure,0.0,no noise,redundancy_symbol,2819.2727520294015
1765,10,erasure,0.0,noise,redundancy_symbol,2819.2727520294015
1766,10,erasure,0.0,no noise,redundancy_symbol,70.2312706444429
1767,10,erasure,0.0,noise,redundancy_symbol,70.2312706444429
1768,10,erasure,0.0,no noise,redundancy_symbol,1.0
1769,10,erasure,0.0,noise,redundancy_symbol,1.0
1770,2,erasure,0.0,no noise,redundancy_symbol,598.7677732443364
1771,2,erasure,0.0,noise,redundancy_symbol,598.7677732443364
1772,2,erasure,0.0,no noise,redundancy_symbol,241.79453468699208
1773,2,erasure,0.0,noise,redundancy_symbol,241.79453468699208
1774,2,erasure,0.0,no noise,redundancy_symbol,104.25144288983937
1775,2,erasure,0.0,noise,redundancy_symbol,104.25144288983937
1776,2,erasure,0.0,no noise,redundancy_symbol,172.9801539948983
1777,2,erasure,0.0,noise,redundancy_symbol,172.9801539948983
1778,2,erasure,0.0,no noise,redundancy_symbol,131.30834707343067
1779,2,erasure,0.0,noise,redundancy_symbol,131.30834707343067
1780,3,erasure,0.0,no noise,redundancy_symbol,1.0
1781,3,erasure,0.0,noise,redundancy_symbol,1.0
1782,3,erasure,0.0,no noise,redundancy_symbol,1272.535779207428
1783,3,erasure,0.0,noise,redundancy_symbol,1272.535779207428
1784,3,erasure,0.0,no noise,redundancy_symbol,73.72912894673118
1785,3,erasure,0.0,noise,redundancy_symbol,73.72912894673118
1786,3,erasure,0.0,no noise,redundancy_symbol,73.11295982062019
1787,3,erasure,0.0,noise,redundancy_symbol,73.11295982062019
1788,3,erasure,0.0,no noise,redundancy_symbol,65.2885147237499
1789,3,erasure,0.0,noise,redundancy_symbol,65.2885147237499
1790,5,erasure,0.0,no noise,redundancy_symbol,200.86700209204108
1791,5,erasure,0.0,noise,redundancy_symbol,200.86700209204108
1792,5,erasure,0.0,no noise,redundancy_symbol,404.87934253118743
1793,5,erasure,0.0,noise,redundancy_symbol,404.87934253118743
1794,5,erasure,0.0,no noise,redundancy_symbol,166.43017648223343
1795,5,erasure,0.0,noise,redundancy_symbol,166.43017648223343
1796,5,erasure,0.0,no noise,redundancy_symbol,44.17706695826732
1797,5,erasure,0.0,noise,redundancy_symbol,44.17706695826732
1798,5,erasure,0.0,no noise,redundancy_symbol,918.6540923886648
1799,5,erasure,0.0,noise,redundancy_symbol,918.6540923886648
1800,10,deletion,0.05,no noise,redundancy_symbol,13.452845300841204
1801,10,deletion,0.05,noise,redundancy_symbol,16.278746190741522
1802,10,deletion,0.05,no noise,redundancy_symbol,209.29912490647354
1803,10,deletion,0.05,noise,redundancy_symbol,424.50784793059194
1804,10,deletion,0.05,no noise,redundancy_symbol,1804.525883182805
1805,10,deletion,0.05,noise,redundancy_symbol,1975.6732893097205
1806,10,deletion,0.05,no noise,redundancy_symbol,123.83768850387382
1807,10,deletion,0.05,noise,redundancy_symbol,150.5771289624684
1808,10,deletion,0.05,no noise,redundancy_symbol,1.0
1809,10,deletion,0.05,noise,redundancy_symbol,1.0
1810,2,deletion,0.05,no noise,redundancy_symbol,81.53591707302358
1811,2,deletion,0.05,noise,redundancy_symbol,114.77744837794495
1812,2,deletion,0.05,no noise,redundancy_symbol,46.24510244708536
1813,2,deletion,0.05,noise,redundancy_symbol,59.28445224243614
1814,2,deletion,0.05,no noise,redundancy_symbol,82.12553700698136
1815,2,deletion,0.05,noise,redundancy_symbol,99.56581546895634
1816,2,deletion,0.05,no noise,redundancy_symbol,143.14509112199156
1817,2,deletion,0.05,noise,redundancy_symbol,160.51989253434542
1818,2,deletion,0.05,no noise,redundancy_symbol,161.0874750271564
1819,2,deletion,0.05,noise,redundancy_symbol,243.5963528574511
1820,3,deletion,0.05,no noise,redundancy_symbol,59.3018373622394
1821,3,deletion,0.05,noise,redundancy_symbol,83.10126173195584
1822,3,deletion,0.05,no noise,redundancy_symbol,242.16431327266713
1823,3,deletion,0.05,noise,redundancy_symbol,446.2760053487912
1824,3,deletion,0.05,no noise,redundancy_symbol,373.6678513264681
